id,role_id,google_subject,email,display_name,avatar_url,is_active,provisioned_by_account_id,last_login_at,created_at,updated_at
125,6,682035116151087168678,customer125@lunara-spa.demo,Đỗ Bá Bảo,https://ui-avatars.com/api/?name=Đỗ+Bá+Bảo,1,\N,2026-05-22 19:13:00,2026-05-20 05:13:00,2026-05-22 20:13:00
126,6,330547999458050543638,customer126@lunara-spa.demo,Đặng Trung Tuấn,https://ui-avatars.com/api/?name=Đặng+Trung+Tuấn,1,\N,2025-10-28 15:37:00,2025-10-19 13:37:00,2025-10-28 16:37:00
127,6,951612079420591127576,customer127@lunara-spa.demo,Vũ Hoài Nhung,https://ui-avatars.com/api/?name=Vũ+Hoài+Nhung,1,\N,2026-07-26 08:29:00,2026-07-21 08:29:00,2026-07-26 09:29:00
128,6,260465229712850405467,customer128@lunara-spa.demo,Dương Việt Huy,https://ui-avatars.com/api/?name=Dương+Việt+Huy,1,\N,2025-09-17 01:52:00,2025-08-27 05:52:00,2025-09-17 02:52:00
129,6,817899936564752406012,customer129@lunara-spa.demo,Lý Thị Thư,https://ui-avatars.com/api/?name=Lý+Thị+Thư,1,\N,2026-04-24 02:00:00,2026-04-07 15:00:00,2026-04-24 03:00:00
130,6,576964221714548829685,customer130@lunara-spa.demo,Hoàng Gia Lan,https://ui-avatars.com/api/?name=Hoàng+Gia+Lan,1,\N,2026-07-07 05:50:00,2026-06-18 10:50:00,2026-07-07 06:50:00
131,6,679309887975894721259,customer131@lunara-spa.demo,Nguyễn Trúc Yến,https://ui-avatars.com/api/?name=Nguyễn+Trúc+Yến,1,\N,2025-10-13 12:24:00,2025-10-02 14:24:00,2025-10-13 13:24:00
132,6,320250780571279292527,customer132@lunara-spa.demo,Dương Hải Huy,https://ui-avatars.com/api/?name=Dương+Hải+Huy,1,\N,2026-01-17 08:06:00,2025-12-30 14:06:00,2026-01-17 09:06:00
133,6,750253579034970843798,customer133@lunara-spa.demo,Võ Hồng Linh,https://ui-avatars.com/api/?name=Võ+Hồng+Linh,1,\N,2025-12-14 22:17:00,2025-12-02 06:17:00,2025-12-14 23:17:00
134,6,523386660010168097532,customer134@lunara-spa.demo,Huỳnh Đình Phúc,https://ui-avatars.com/api/?name=Huỳnh+Đình+Phúc,1,\N,2026-02-22 04:12:00,2026-02-19 08:12:00,2026-02-22 05:12:00
135,6,457210516289841014227,customer135@lunara-spa.demo,Tô Việt Khánh,https://ui-avatars.com/api/?name=Tô+Việt+Khánh,1,\N,2025-08-01 04:02:00,2025-07-23 12:02:00,2025-08-01 05:02:00
136,6,662410806170878732627,customer136@lunara-spa.demo,Hồ Như Yến,https://ui-avatars.com/api/?name=Hồ+Như+Yến,1,\N,2026-02-19 00:02:00,2026-02-07 12:02:00,2026-02-19 01:02:00
137,6,734416617771640256855,customer137@lunara-spa.demo,Vũ Quỳnh Quỳnh,https://ui-avatars.com/api/?name=Vũ+Quỳnh+Quỳnh,1,\N,2025-11-06 15:34:00,2025-10-28 05:34:00,2025-11-06 16:34:00
138,6,268650066166951879749,customer138@lunara-spa.demo,Trần Trúc Hạnh,https://ui-avatars.com/api/?name=Trần+Trúc+Hạnh,1,\N,2026-03-10 10:33:00,2026-02-23 12:33:00,2026-03-10 11:33:00
139,6,741444809739855982300,customer139@lunara-spa.demo,Hoàng Thảo Linh,https://ui-avatars.com/api/?name=Hoàng+Thảo+Linh,1,\N,2026-03-13 10:28:00,2026-02-27 05:28:00,2026-03-13 11:28:00
140,6,818657159732107685580,customer140@lunara-spa.demo,Mai Hồng Nhung,https://ui-avatars.com/api/?name=Mai+Hồng+Nhung,1,\N,2026-08-06 07:06:00,2026-07-21 08:06:00,2026-08-06 08:06:00
141,6,127321461893054011257,customer141@lunara-spa.demo,Phạm Nhật Nam,https://ui-avatars.com/api/?name=Phạm+Nhật+Nam,1,\N,2025-10-04 15:17:00,2025-09-15 10:17:00,2025-10-04 16:17:00
142,6,859453268874054490350,customer142@lunara-spa.demo,Bùi Việt An,https://ui-avatars.com/api/?name=Bùi+Việt+An,1,\N,2026-01-26 00:13:00,2026-01-15 07:13:00,2026-01-26 01:13:00
143,6,410378948337199740318,customer143@lunara-spa.demo,Võ Chí Nam,https://ui-avatars.com/api/?name=Võ+Chí+Nam,1,\N,2026-05-07 21:47:00,2026-04-30 06:47:00,2026-05-07 22:47:00
144,6,256183953431604258731,customer144@lunara-spa.demo,Mai Khánh Lan,https://ui-avatars.com/api/?name=Mai+Khánh+Lan,1,\N,2026-04-14 04:02:00,2026-04-01 08:02:00,2026-04-14 05:02:00
145,6,151554133002289278509,customer145@lunara-spa.demo,Mai Công Tuấn,https://ui-avatars.com/api/?name=Mai+Công+Tuấn,1,\N,2025-08-30 13:57:00,2025-08-26 08:57:00,2025-08-30 14:57:00
146,6,437177006083169468771,customer146@lunara-spa.demo,Đinh Ngọc Nhung,https://ui-avatars.com/api/?name=Đinh+Ngọc+Nhung,1,\N,2026-05-09 16:24:00,2026-04-21 11:24:00,2026-05-09 17:24:00
147,6,749657351027544453825,customer147@lunara-spa.demo,Phạm Bảo Huy,https://ui-avatars.com/api/?name=Phạm+Bảo+Huy,1,\N,2026-07-09 05:34:00,2026-06-21 05:34:00,2026-07-09 06:34:00
148,6,774297955699706641706,customer148@lunara-spa.demo,Nguyễn Gia Vy,https://ui-avatars.com/api/?name=Nguyễn+Gia+Vy,1,\N,2025-08-27 21:34:00,2025-08-11 10:34:00,2025-08-27 22:34:00
149,6,497676404182868584861,customer149@lunara-spa.demo,Vũ Gia Phương,https://ui-avatars.com/api/?name=Vũ+Gia+Phương,1,\N,2026-04-03 14:16:00,2026-03-19 05:16:00,2026-04-03 15:16:00
150,6,510589777506357874235,customer150@lunara-spa.demo,Trịnh Khánh Nga,https://ui-avatars.com/api/?name=Trịnh+Khánh+Nga,1,\N,2025-09-18 07:53:00,2025-08-28 14:53:00,2025-09-18 08:53:00
151,6,116281572419686275909,customer151@lunara-spa.demo,Mai Bảo Trí,https://ui-avatars.com/api/?name=Mai+Bảo+Trí,1,\N,2025-12-25 17:16:00,2025-12-14 06:16:00,2025-12-25 18:16:00
152,6,228208656632102937745,customer152@lunara-spa.demo,Mai Quang Phúc,https://ui-avatars.com/api/?name=Mai+Quang+Phúc,1,\N,2026-01-06 09:30:00,2026-01-03 13:30:00,2026-01-06 10:30:00
153,6,551255521407503262382,customer153@lunara-spa.demo,Ngô Chí Thịnh,https://ui-avatars.com/api/?name=Ngô+Chí+Thịnh,1,\N,2025-08-15 00:49:00,2025-07-26 10:49:00,2025-08-15 01:49:00
154,6,954391448429768728428,customer154@lunara-spa.demo,Trần Minh Vy,https://ui-avatars.com/api/?name=Trần+Minh+Vy,1,\N,2026-02-03 10:56:00,2026-01-17 14:56:00,2026-02-03 11:56:00
155,6,976600569154379949754,customer155@lunara-spa.demo,Lê Văn Nam,https://ui-avatars.com/api/?name=Lê+Văn+Nam,1,\N,2026-06-08 13:00:00,2026-05-25 14:00:00,2026-06-08 14:00:00
156,6,411557863389692296691,customer156@lunara-spa.demo,Lý Chí Bình,https://ui-avatars.com/api/?name=Lý+Chí+Bình,1,\N,2025-07-31 19:25:00,2025-07-30 14:25:00,2025-07-31 20:25:00
157,6,817217628521406921782,customer157@lunara-spa.demo,Huỳnh Bảo Bảo,https://ui-avatars.com/api/?name=Huỳnh+Bảo+Bảo,1,\N,2025-08-14 18:07:00,2025-07-31 11:07:00,2025-08-14 19:07:00
158,6,736461350758976790062,customer158@lunara-spa.demo,Nguyễn Ngọc Lan,https://ui-avatars.com/api/?name=Nguyễn+Ngọc+Lan,1,\N,2025-10-10 17:22:00,2025-10-04 12:22:00,2025-10-10 18:22:00
159,6,712988343653251109835,customer159@lunara-spa.demo,Phan Việt Hiếu,https://ui-avatars.com/api/?name=Phan+Việt+Hiếu,1,\N,2025-10-08 14:45:00,2025-09-22 14:45:00,2025-10-08 15:45:00
160,6,237933663871977718993,customer160@lunara-spa.demo,Phạm Tuấn Sơn,https://ui-avatars.com/api/?name=Phạm+Tuấn+Sơn,1,\N,2025-09-23 02:58:00,2025-09-06 09:58:00,2025-09-23 03:58:00
161,6,113168007816218172405,customer161@lunara-spa.demo,Lý Chí Sơn,https://ui-avatars.com/api/?name=Lý+Chí+Sơn,1,\N,2026-08-05 14:57:00,2026-08-01 06:57:00,2026-08-05 15:57:00
162,6,712230663779583256352,customer162@lunara-spa.demo,Hoàng Việt Phúc,https://ui-avatars.com/api/?name=Hoàng+Việt+Phúc,1,\N,2025-10-07 05:04:00,2025-10-05 14:04:00,2025-10-07 06:04:00
163,6,688649834572033760818,customer163@lunara-spa.demo,Hồ Nhật Kiệt,https://ui-avatars.com/api/?name=Hồ+Nhật+Kiệt,1,\N,2026-08-13 03:15:00,2026-08-09 05:15:00,2026-08-13 04:15:00
164,6,546433062230867349503,customer164@lunara-spa.demo,Trịnh Nhật Bảo,https://ui-avatars.com/api/?name=Trịnh+Nhật+Bảo,1,\N,2026-03-17 00:42:00,2026-03-04 08:42:00,2026-03-17 01:42:00
165,6,462072433710531311958,customer165@lunara-spa.demo,Lý Thanh Phúc,https://ui-avatars.com/api/?name=Lý+Thanh+Phúc,1,\N,2026-05-25 15:38:00,2026-05-22 06:38:00,2026-05-25 16:38:00
166,6,130577478205191418986,customer166@lunara-spa.demo,Đỗ Bảo Huy,https://ui-avatars.com/api/?name=Đỗ+Bảo+Huy,1,\N,2025-12-23 02:37:00,2025-12-10 09:37:00,2025-12-23 03:37:00
167,6,501058897155639280135,customer167@lunara-spa.demo,Mai Nhật Đạt,https://ui-avatars.com/api/?name=Mai+Nhật+Đạt,1,\N,2026-04-18 14:45:00,2026-04-02 07:45:00,2026-04-18 15:45:00
168,6,559848015087354977430,customer168@lunara-spa.demo,Lê Quang Hiếu,https://ui-avatars.com/api/?name=Lê+Quang+Hiếu,1,\N,2026-05-13 10:24:00,2026-05-08 05:24:00,2026-05-13 11:24:00
169,6,376224581641443763373,customer169@lunara-spa.demo,Ngô Hồng Vy,https://ui-avatars.com/api/?name=Ngô+Hồng+Vy,1,\N,2026-03-02 07:42:00,2026-02-13 07:42:00,2026-03-02 08:42:00
170,6,489850648614306544072,customer170@lunara-spa.demo,Hồ Thu Thư,https://ui-avatars.com/api/?name=Hồ+Thu+Thư,1,\N,2025-10-31 11:47:00,2025-10-12 13:47:00,2025-10-31 12:47:00
171,6,\N,customer171@lunara-spa.demo,Võ Minh Vy,https://ui-avatars.com/api/?name=Võ+Minh+Vy,0,\N,\N,2026-05-18 10:57:00,2026-05-18 11:57:00
172,6,\N,customer172@lunara-spa.demo,Tô Thành Tuấn,https://ui-avatars.com/api/?name=Tô+Thành+Tuấn,0,\N,\N,2025-09-20 08:10:00,2025-09-20 09:10:00
173,6,\N,customer173@lunara-spa.demo,Đỗ Quỳnh Chi,https://ui-avatars.com/api/?name=Đỗ+Quỳnh+Chi,0,\N,\N,2026-01-22 11:32:00,2026-01-22 12:32:00
