id,role_id,google_subject,email,display_name,avatar_url,is_active,provisioned_by_account_id,last_login_at,created_at,updated_at
125,6,google-prod-000125,customer125@lunara-spa.demo,Trần Minh Quỳnh,https://ui-avatars.com/api/?name=Trần+Minh+Quỳnh,1,\N,2026-08-04 14:00:00,2026-03-14 11:00:00,2026-09-13 15:00:00
126,6,google-prod-000126,customer126@lunara-spa.demo,Nguyễn Thu Khánh,https://ui-avatars.com/api/?name=Nguyễn+Thu+Khánh,1,\N,2026-08-30 06:00:00,2026-02-02 09:00:00,2026-09-15 15:00:00
127,6,google-prod-000127,customer127@lunara-spa.demo,Bùi Quang Trâm,https://ui-avatars.com/api/?name=Bùi+Quang+Trâm,1,\N,2026-08-20 09:00:00,2026-01-25 10:00:00,2026-08-29 15:00:00
128,6,google-prod-000128,customer128@lunara-spa.demo,Phạm Minh Khánh,https://ui-avatars.com/api/?name=Phạm+Minh+Khánh,1,\N,2026-09-04 14:00:00,2026-03-15 13:00:00,2026-09-03 15:00:00
129,6,google-prod-000129,customer129@lunara-spa.demo,Huỳnh Văn Trâm,https://ui-avatars.com/api/?name=Huỳnh+Văn+Trâm,1,\N,2026-09-05 21:00:00,2026-04-09 13:00:00,2026-08-30 15:00:00
130,6,google-prod-000130,customer130@lunara-spa.demo,Phạm Gia Bình,https://ui-avatars.com/api/?name=Phạm+Gia+Bình,1,\N,2026-08-16 02:00:00,2026-08-02 11:00:00,2026-08-30 15:00:00
131,6,google-prod-000131,customer131@lunara-spa.demo,Phan Khánh Bình,https://ui-avatars.com/api/?name=Phan+Khánh+Bình,1,\N,2026-09-09 15:00:00,2026-07-15 10:00:00,2026-08-18 15:00:00
132,6,google-prod-000132,customer132@lunara-spa.demo,Phạm Thanh Quân,https://ui-avatars.com/api/?name=Phạm+Thanh+Quân,1,\N,2026-08-28 00:00:00,2026-07-01 12:00:00,2026-09-09 15:00:00
133,6,google-prod-000133,customer133@lunara-spa.demo,Lê Văn Nam,https://ui-avatars.com/api/?name=Lê+Văn+Nam,1,\N,2026-09-14 14:00:00,2026-02-12 14:00:00,2026-08-24 15:00:00
134,6,google-prod-000134,customer134@lunara-spa.demo,Bùi Thị Lan,https://ui-avatars.com/api/?name=Bùi+Thị+Lan,1,\N,2026-09-10 14:00:00,2026-01-24 09:00:00,2026-09-10 15:00:00
135,6,google-prod-000135,customer135@lunara-spa.demo,Trần Khánh Nam,https://ui-avatars.com/api/?name=Trần+Khánh+Nam,1,\N,2026-08-19 14:00:00,2026-01-18 11:00:00,2026-09-13 15:00:00
136,6,google-prod-000136,customer136@lunara-spa.demo,Bùi Đức Ngân,https://ui-avatars.com/api/?name=Bùi+Đức+Ngân,1,\N,2026-08-22 04:00:00,2026-05-04 17:00:00,2026-08-16 15:00:00
137,6,google-prod-000137,customer137@lunara-spa.demo,Huỳnh Hoài Nam,https://ui-avatars.com/api/?name=Huỳnh+Hoài+Nam,1,\N,2026-09-02 04:00:00,2026-06-25 10:00:00,2026-09-07 15:00:00
138,6,google-prod-000138,customer138@lunara-spa.demo,Bùi Hoài Hạnh,https://ui-avatars.com/api/?name=Bùi+Hoài+Hạnh,1,\N,2026-08-16 19:00:00,2026-01-25 15:00:00,2026-09-09 15:00:00
139,6,google-prod-000139,customer139@lunara-spa.demo,Bùi Hồng Ngọc,https://ui-avatars.com/api/?name=Bùi+Hồng+Ngọc,1,\N,2026-08-04 08:00:00,2026-07-06 09:00:00,2026-08-19 15:00:00
140,6,google-prod-000140,customer140@lunara-spa.demo,Phạm Thu Yến,https://ui-avatars.com/api/?name=Phạm+Thu+Yến,1,\N,2026-09-02 09:00:00,2026-04-11 09:00:00,2026-08-31 15:00:00
141,6,google-prod-000141,customer141@lunara-spa.demo,Đặng Gia Dũng,https://ui-avatars.com/api/?name=Đặng+Gia+Dũng,1,\N,2026-08-03 10:00:00,2026-02-19 15:00:00,2026-08-24 15:00:00
142,6,google-prod-000142,customer142@lunara-spa.demo,Nguyễn Thị Yến,https://ui-avatars.com/api/?name=Nguyễn+Thị+Yến,1,\N,2026-08-24 03:00:00,2026-03-10 13:00:00,2026-09-01 15:00:00
143,6,google-prod-000143,customer143@lunara-spa.demo,Vũ Hồng Nhung,https://ui-avatars.com/api/?name=Vũ+Hồng+Nhung,1,\N,2026-08-01 02:00:00,2026-03-10 11:00:00,2026-08-16 15:00:00
144,6,google-prod-000144,customer144@lunara-spa.demo,Đỗ Ngọc Hạnh,https://ui-avatars.com/api/?name=Đỗ+Ngọc+Hạnh,1,\N,2026-08-31 15:00:00,2026-06-04 14:00:00,2026-09-10 15:00:00
145,6,google-prod-000145,customer145@lunara-spa.demo,Võ Hồng Mai,https://ui-avatars.com/api/?name=Võ+Hồng+Mai,1,\N,2026-08-20 21:00:00,2026-07-08 09:00:00,2026-08-31 15:00:00
146,6,google-prod-000146,customer146@lunara-spa.demo,Vũ Hoài Hiền,https://ui-avatars.com/api/?name=Vũ+Hoài+Hiền,1,\N,2026-08-03 06:00:00,2026-06-13 09:00:00,2026-09-09 15:00:00
147,6,google-prod-000147,customer147@lunara-spa.demo,Bùi Hoài Vy,https://ui-avatars.com/api/?name=Bùi+Hoài+Vy,1,\N,2026-08-25 05:00:00,2026-07-08 17:00:00,2026-08-23 15:00:00
148,6,google-prod-000148,customer148@lunara-spa.demo,Bùi Gia Vy,https://ui-avatars.com/api/?name=Bùi+Gia+Vy,1,\N,2026-09-02 04:00:00,2026-03-13 17:00:00,2026-08-23 15:00:00
149,6,google-prod-000149,customer149@lunara-spa.demo,Phạm Gia Bình,https://ui-avatars.com/api/?name=Phạm+Gia+Bình,1,\N,2026-09-03 15:00:00,2026-02-25 15:00:00,2026-08-17 15:00:00
150,6,google-prod-000150,customer150@lunara-spa.demo,Đặng Gia Anh,https://ui-avatars.com/api/?name=Đặng+Gia+Anh,1,\N,2026-08-22 11:00:00,2026-02-04 09:00:00,2026-08-25 15:00:00
151,6,google-prod-000151,customer151@lunara-spa.demo,Bùi Gia Trâm,https://ui-avatars.com/api/?name=Bùi+Gia+Trâm,1,\N,2026-08-27 05:00:00,2026-02-21 12:00:00,2026-08-20 15:00:00
152,6,google-prod-000152,customer152@lunara-spa.demo,Vũ Khánh Ngân,https://ui-avatars.com/api/?name=Vũ+Khánh+Ngân,1,\N,2026-08-27 03:00:00,2026-04-08 16:00:00,2026-08-16 15:00:00
153,6,google-prod-000153,customer153@lunara-spa.demo,Nguyễn Hoài Vy,https://ui-avatars.com/api/?name=Nguyễn+Hoài+Vy,1,\N,2026-08-26 05:00:00,2026-02-17 10:00:00,2026-09-09 15:00:00
154,6,google-prod-000154,customer154@lunara-spa.demo,Lê Hồng Hà,https://ui-avatars.com/api/?name=Lê+Hồng+Hà,1,\N,2026-09-06 05:00:00,2026-02-20 10:00:00,2026-08-22 15:00:00
155,6,google-prod-000155,customer155@lunara-spa.demo,Hoàng Đức Vy,https://ui-avatars.com/api/?name=Hoàng+Đức+Vy,1,\N,2026-09-07 02:00:00,2026-01-18 11:00:00,2026-08-16 15:00:00
156,6,google-prod-000156,customer156@lunara-spa.demo,Trần Văn Quỳnh,https://ui-avatars.com/api/?name=Trần+Văn+Quỳnh,1,\N,2026-08-10 15:00:00,2026-05-08 14:00:00,2026-08-31 15:00:00
157,6,google-prod-000157,customer157@lunara-spa.demo,Nguyễn Thu Minh,https://ui-avatars.com/api/?name=Nguyễn+Thu+Minh,1,\N,2026-08-03 23:00:00,2026-07-17 16:00:00,2026-09-08 15:00:00
158,6,google-prod-000158,customer158@lunara-spa.demo,Phan Thị Ngọc,https://ui-avatars.com/api/?name=Phan+Thị+Ngọc,1,\N,2026-08-02 13:00:00,2026-04-07 16:00:00,2026-09-06 15:00:00
159,6,google-prod-000159,customer159@lunara-spa.demo,Hoàng Thu Huy,https://ui-avatars.com/api/?name=Hoàng+Thu+Huy,1,\N,2026-08-03 07:00:00,2026-04-30 12:00:00,2026-09-13 15:00:00
160,6,google-prod-000160,customer160@lunara-spa.demo,Võ Hoài Sơn,https://ui-avatars.com/api/?name=Võ+Hoài+Sơn,1,\N,2026-08-05 19:00:00,2026-01-23 12:00:00,2026-09-08 15:00:00
161,6,google-prod-000161,customer161@lunara-spa.demo,Trần Ngọc Khánh,https://ui-avatars.com/api/?name=Trần+Ngọc+Khánh,1,\N,2026-08-27 04:00:00,2026-06-02 17:00:00,2026-08-24 15:00:00
162,6,google-prod-000162,customer162@lunara-spa.demo,Trần Khánh Tuấn,https://ui-avatars.com/api/?name=Trần+Khánh+Tuấn,1,\N,2026-08-30 02:00:00,2026-04-11 10:00:00,2026-09-06 15:00:00
163,6,google-prod-000163,customer163@lunara-spa.demo,Võ Văn Khánh,https://ui-avatars.com/api/?name=Võ+Văn+Khánh,1,\N,2026-08-10 08:00:00,2026-01-10 13:00:00,2026-09-09 15:00:00
164,6,google-prod-000164,customer164@lunara-spa.demo,Vũ Hoài Dũng,https://ui-avatars.com/api/?name=Vũ+Hoài+Dũng,1,\N,2026-09-08 20:00:00,2026-04-03 11:00:00,2026-09-03 15:00:00
165,6,google-prod-000165,customer165@lunara-spa.demo,Vũ Khánh Hà,https://ui-avatars.com/api/?name=Vũ+Khánh+Hà,1,\N,2026-08-24 07:00:00,2026-02-21 16:00:00,2026-08-26 15:00:00
166,6,google-prod-000166,customer166@lunara-spa.demo,Đỗ Thị Trang,https://ui-avatars.com/api/?name=Đỗ+Thị+Trang,1,\N,2026-08-01 04:00:00,2026-02-28 09:00:00,2026-09-04 15:00:00
167,6,google-prod-000167,customer167@lunara-spa.demo,Lê Hoài Quỳnh,https://ui-avatars.com/api/?name=Lê+Hoài+Quỳnh,1,\N,2026-08-18 10:00:00,2026-04-09 12:00:00,2026-08-18 15:00:00
168,6,google-prod-000168,customer168@lunara-spa.demo,Phan Khánh Sơn,https://ui-avatars.com/api/?name=Phan+Khánh+Sơn,1,\N,2026-08-06 23:00:00,2026-02-22 12:00:00,2026-08-17 15:00:00
169,6,google-prod-000169,customer169@lunara-spa.demo,Phan Hồng Ngọc,https://ui-avatars.com/api/?name=Phan+Hồng+Ngọc,1,\N,2026-09-09 09:00:00,2026-04-20 11:00:00,2026-08-18 15:00:00
170,6,google-prod-000170,customer170@lunara-spa.demo,Đỗ Thanh Hải,https://ui-avatars.com/api/?name=Đỗ+Thanh+Hải,1,\N,2026-09-09 11:00:00,2026-02-08 11:00:00,2026-08-18 15:00:00
171,6,google-prod-000171,customer171@lunara-spa.demo,Huỳnh Văn Minh,https://ui-avatars.com/api/?name=Huỳnh+Văn+Minh,1,\N,2026-08-23 02:00:00,2026-06-02 14:00:00,2026-08-21 15:00:00
172,6,google-prod-000172,customer172@lunara-spa.demo,Đỗ Hoài Tuấn,https://ui-avatars.com/api/?name=Đỗ+Hoài+Tuấn,0,\N,\N,2026-04-01 14:00:00,2026-08-31 15:00:00
173,6,google-prod-000173,customer173@lunara-spa.demo,Đỗ Gia Khánh,https://ui-avatars.com/api/?name=Đỗ+Gia+Khánh,0,\N,\N,2026-03-25 16:00:00,2026-09-02 15:00:00
